0.40 1.0000     -0.49343 2s14s   1 
0.41 1.0000     -0.49255 2s14s   1 
0.42 1.0000     -0.49162 2s14s   1 
0.43 1.0000     -0.49065 2s14s   1 
0.44 1.0000     -0.48964 2s14s   1 
0.45 1.0000     -0.48859 2s14s   1 
0.46 0.9999     -0.48749 2s14s   1 
0.47 1.0000     -0.47933 2s15s   1 
0.48 1.0000     -0.47778 2s15s   1 
0.49 1.0000     -0.47619 2s15s   1 
0.50 1.0000     -0.47455 2s15s   1 
0.51 1.0000     -0.47285 2s15s   1 
0.52 1.0000     -0.47110 2s15s   1 
0.53 1.0000     -0.46930 2s15s   1 
0.54 1.0000     -0.46745 2s15s   1 
0.55 0.8314     -0.46544 2s15s   1 
0.56 1.0000     -0.45100 2s16s   1 
0.57 1.0000     -0.44846 2s16s   1 
0.58 1.0000     -0.44586 2s16s   1 
0.59 1.0000     -0.44320 2s16s   1 
0.60 1.0000     -0.44047 2s16s   1 
0.61 1.0000     -0.43768 2s16s   1 
0.62 1.0000     -0.43482 2s16s   1 
0.63 1.0000     -0.43190 2s16s   1 
0.64 0.9998     -0.42891 2s16s   1 
0.65 0.9987     -0.40490 2s17s   1 
