0.40 0.9999     -1.81513 1s25s   0 
0.41 0.9999     -1.80358 1s25s   0 
0.42 0.9999     -1.79168 1s25s   0 
0.43 0.9999     -1.77941 1s25s   0 
0.44 0.9999     -1.76679 1s25s   0 
0.45 0.9999     -1.75380 1s25s   0 
0.46 0.9999     -1.74045 1s25s   0 
0.47 0.9999     -1.72674 1s25s   0 
0.48 0.9999     -1.71267 1s25s   0 
0.49 0.9999     -1.69824 1s25s   0 
0.50 0.9999     -1.68344 1s25s   0 
0.51 0.9998     -1.66829 1s25s   0 
0.52 0.9998     -1.65276 1s25s   0 
0.53 0.9998     -1.63688 1s25s   0 
0.54 0.9998     -1.62063 1s25s   0 
0.55 0.9998     -1.60402 1s25s   0 
0.56 0.9998     -1.58705 1s25s   0 
0.57 0.9998     -1.56971 1s25s   0 
0.58 0.9997     -1.55201 1s25s   0 
0.59 0.9997     -1.53395 1s25s   0 
0.60 0.9997     -1.51552 1s25s   0 
0.61 0.9997     -1.49673 1s25s   0 
0.62 0.9997     -1.47758 1s25s   0 
0.63 0.9996     -1.45806 1s25s   0 
0.64 0.9996     -1.43818 1s25s   0 
0.65 0.9996     -1.41794 1s25s   0 
