0.40 1.0000     -0.39313 2s23s   1 
0.41 1.0000     -0.38618 2s23s   1 
0.42 1.0000     -0.37900 2s23s   1 
0.43 1.0000     -0.37159 2s23s   1 
0.44 1.0000     -0.36395 2s23s   1 
0.45 1.0000     -0.35609 2s23s   1 
0.46 1.0000     -0.34799 2s23s   1 
0.47 0.9999     -0.33966 2s23s   1 
0.48 0.9983     -0.33108 2s23s   1 
0.49 0.9947     -0.27808 2s24s   1 
0.50 0.9999     -0.26689 2s24s   1 
0.51 1.0000     -0.25546 2s24s   1 
0.52 1.0000     -0.24374 2s24s   1 
0.53 1.0000     -0.23175 2s24s   1 
0.54 1.0000     -0.21947 2s24s   1 
0.55 1.0000     -0.20690 2s24s   1 
0.56 1.0000     -0.19404 2s24s   1 
0.57 0.9999     -0.18090 2s24s   1 
0.58 0.9999     -0.16747 2s24s   1 
0.59 0.9993     -0.15374 2s24s   1 
0.60 0.9868     -0.12845 1s30s   1 
0.61 0.9951     -0.05704 1s30s   1 
0.62 0.9966     -0.01322 2s25s   1 
0.63 0.9995      0.00531 2s25s   1 
0.64 0.9998      0.02415 2s25s   1 
0.65 0.9999      0.04334 2s25s   1 
