0.40 0.9999     -0.50010 2s12s   0 
0.41 0.9999     -0.49963 2s12s   0 
0.42 0.9999     -0.49914 2s12s   0 
0.43 0.9998     -0.49861 2s12s   0 
0.44 0.9992     -0.49803 2s12s   0 
0.45 0.9571     -0.49698 2s13s   0 
0.46 0.9978     -0.49224 2s13s   0 
0.47 0.9995     -0.49127 2s13s   0 
0.48 0.9997     -0.49032 2s13s   0 
0.49 0.9998     -0.48934 2s13s   0 
0.50 0.9997     -0.48833 2s13s   0 
0.51 0.9996     -0.48727 2s13s   0 
0.52 0.9992     -0.48616 2s13s   0 
0.53 0.9955     -0.48493 2s13s   0 
0.54 0.8891     -0.47681 2s14s   0 
0.55 0.9972     -0.47415 2s14s   0 
0.56 0.9991     -0.47247 2s14s   0 
0.57 0.9994     -0.47079 2s14s   0 
0.58 0.9995     -0.46908 2s14s   0 
0.59 0.9994     -0.46732 2s14s   0 
0.60 0.9992     -0.46551 2s14s   0 
0.61 0.9982     -0.46362 2s14s   0 
0.62 0.9916     -0.46155 2s15s   0 
0.63 0.5030     -0.45130 1s29s   0 
0.64 0.9914     -0.44362 2s15s   0 
0.65 0.9976     -0.44087 2s15s   0 
