0.40 0.7503     -0.17856 1s32s   0 
0.41 0.7974     -0.10802 2s28s   0 
0.42 0.9727     -0.07818 2s28s   0 
0.43 0.9894     -0.05254 2s28s   0 
0.44 0.9938     -0.02690 2s28s   0 
0.45 0.9954     -0.00075 2s29s   0 
0.46 0.9959      0.02604 2s29s   0 
0.47 0.9959      0.05351 2s28s   0 
0.48 0.9954      0.08172 2s28s   0 
0.49 0.9941      0.11070 2s28s   0 
0.50 0.9915      0.14053 2s28s   0 
0.51 0.9857      0.17133 2s28s   0 
0.52 0.9697      0.20349 2s28s   0 
0.53 0.9035      0.23854 2s28s   0 
0.54 0.5139      0.28617 2s30s   0 
0.55 0.8662      0.36470 1s31s   0 
0.56 0.9225      0.45601 1s30s   0 
0.57 0.9060      0.55018 1s31s   0 
0.58 0.7967      0.64317 1s31s   0 
0.59 0.5492      0.72569 2s29s   0 
0.60 0.8447      0.78945 2s29s   0 
0.61 0.9353      0.84456 2s29s   0 
0.62 0.9652      0.89780 2s30s   0 
0.63 0.9778      0.95097 2s29s   0 
0.64 0.9841      1.00465 2s29s   0 
0.65 0.9877      1.05906 2s29s   0 
