0.40 0.9999     -0.49671 2s13s   0 
0.41 0.9999     -0.49602 2s13s   0 
0.42 0.9998     -0.49530 2s13s   0 
0.43 0.9997     -0.49453 2s13s   0 
0.44 0.9991     -0.49371 2s13s   0 
0.45 0.9710     -0.49248 2s14s   0 
0.46 0.9968     -0.48650 2s14s   0 
0.47 0.9993     -0.48520 2s14s   0 
0.48 0.9996     -0.48393 2s14s   0 
0.49 0.9997     -0.48262 2s14s   0 
0.50 0.9997     -0.48127 2s14s   0 
0.51 0.9996     -0.47987 2s14s   0 
0.52 0.9991     -0.47841 2s14s   0 
0.53 0.9960     -0.47683 2s14s   0 
0.54 0.6019     -0.46952 2s15s   0 
0.55 0.9955     -0.46376 2s15s   0 
0.56 0.9987     -0.46158 2s15s   0 
0.57 0.9993     -0.45943 2s15s   0 
0.58 0.9994     -0.45725 2s15s   0 
0.59 0.9994     -0.45501 2s15s   0 
0.60 0.9991     -0.45271 2s15s   0 
0.61 0.9983     -0.45033 2s15s   0 
0.62 0.9941     -0.44779 2s16s   0 
0.63 0.7455     -0.44298 2s15s   0 
0.64 0.9769     -0.42646 2s16s   0 
0.65 0.9960     -0.42284 2s16s   0 
