0.40 1.0000     -0.41492 2s22s   1 
0.41 1.0000     -0.40928 2s22s   1 
0.42 1.0000     -0.40346 2s22s   1 
0.43 1.0000     -0.39744 2s22s   1 
0.44 1.0000     -0.39124 2s22s   1 
0.45 1.0000     -0.38484 2s22s   1 
0.46 1.0000     -0.37826 2s22s   1 
0.47 0.9999     -0.37149 2s22s   1 
0.48 0.9966     -0.34793 1s31s   1 
0.49 0.9998     -0.32233 2s23s   1 
0.50 1.0000     -0.31330 2s23s   1 
0.51 1.0000     -0.30405 2s23s   1 
0.52 1.0000     -0.29456 2s23s   1 
0.53 1.0000     -0.28485 2s23s   1 
0.54 1.0000     -0.27489 2s23s   1 
0.55 1.0000     -0.26471 2s23s   1 
0.56 1.0000     -0.25429 2s23s   1 
0.57 0.9999     -0.24363 2s23s   1 
0.58 0.9993     -0.23273 2s23s   1 
0.59 0.9971     -0.19881 1s30s   1 
0.60 0.9877     -0.13991 2s24s   1 
0.61 0.9996     -0.12551 2s24s   1 
0.62 0.9999     -0.11092 2s24s   1 
0.63 0.9999     -0.09605 2s24s   1 
0.64 0.9999     -0.08090 2s24s   1 
0.65 1.0000     -0.06545 2s24s   1 
