0.40 0.9999     -1.76404 1s26s   0 
0.41 0.9999     -1.74946 1s26s   0 
0.42 0.9999     -1.73444 1s26s   0 
0.43 0.9999     -1.71897 1s26s   0 
0.44 0.9999     -1.70304 1s26s   0 
0.45 0.9999     -1.68666 1s26s   0 
0.46 0.9998     -1.66984 1s26s   0 
0.47 0.9998     -1.65256 1s26s   0 
0.48 0.9998     -1.63482 1s26s   0 
0.49 0.9998     -1.61664 1s26s   0 
0.50 0.9998     -1.59800 1s26s   0 
0.51 0.9998     -1.57892 1s26s   0 
0.52 0.9997     -1.55937 1s26s   0 
0.53 0.9997     -1.53938 1s26s   0 
0.54 0.9997     -1.51893 1s26s   0 
0.55 0.9997     -1.49804 1s26s   0 
0.56 0.9996     -1.47669 1s26s   0 
0.57 0.9996     -1.45488 1s26s   0 
0.58 0.9996     -1.43263 1s26s   0 
0.59 0.9995     -1.40992 1s26s   0 
0.60 0.9995     -1.38676 1s26s   0 
0.61 0.9994     -1.36315 1s26s   0 
0.62 0.9994     -1.33909 1s26s   0 
0.63 0.9993     -1.31458 1s26s   0 
0.64 0.9993     -1.28962 1s26s   0 
0.65 0.9992     -1.26421 1s26s   0 
