0.40 0.9348      5.41792 1s34s   0 
0.41 0.9306      5.84296 1s34s   0 
0.42 0.9264      6.28055 1s34s   0 
0.43 0.9222      6.73070 1s34s   0 
0.44 0.9178      7.19347 1s34s   0 
0.45 0.9135      7.66888 1s33s   0 
0.46 0.9091      8.15696 1s33s   0 
0.47 0.9047      8.65774 1s34s   0 
0.48 0.9004      9.17124 1s34s   0 
0.49 0.8960      9.69748 1s34s   0 
0.50 0.8916     10.23648 1s34s   0 
0.51 0.8873     10.78827 1s34s   0 
0.52 0.8829     11.35286 1s34s   0 
0.53 0.8786     11.93027 1s34s   0 
0.54 0.8744     12.52051 1s32s   0 
0.55 0.8701     13.12359 1s34s   0 
0.56 0.8659     13.73954 1s33s   0 
0.57 0.8618     14.36835 1s34s   0 
0.58 0.8577     15.01004 1s34s   0 
0.59 0.8536     15.66463 1s34s   0 
0.60 0.8496     16.33212 1s34s   0 
0.61 0.8456     17.01251 1s34s   0 
0.62 0.8417     17.70583 1s33s   0 
0.63 0.8378     18.41207 1s34s   0 
0.64 0.8340     19.13125 1s34s   0 
0.65 0.8302     19.86336 1s34s   0 
