0.40 0.8940      1.31822
0.41 0.9411      1.50395
0.42 0.9606      1.69758
0.43 0.9702      1.89773
0.44 0.9755      2.10386
0.45 0.9135      7.66888
0.46 0.9091      8.15696
0.47 0.9816      2.75637
0.48 0.9822      2.98500
0.49 0.9824      3.21917
0.50 0.9824      3.45884
0.51 0.9822      3.70403
0.52 0.9819      3.95473
0.53 0.9814      4.21095
0.54 0.6732     57.28037
0.55 0.9801      4.73996
0.56 0.8659     13.73954
0.57 0.9785      5.29109
0.58 0.9775      5.57496
0.59 0.9766      5.86439
0.60 0.9755      6.15937
0.61 0.9744      6.45992
0.62 0.8417     17.70583
0.63 0.9721      7.07772
0.64 0.9709      7.39498
0.65 0.9696      7.71783
