0.40 1.0000     -2.03334
0.41 1.0000     -2.03334
0.42 1.0000     -2.03334
0.43 1.0000     -2.03334
0.44 1.0000     -2.03334
0.45 1.0000     -2.03334
0.46 1.0000     -2.03334
0.47 1.0000     -2.03334
0.48 1.0000     -2.03334
0.49 1.0000     -2.03334
0.50 1.0000     -2.03334
0.51 1.0000     -2.03334
0.52 1.0000     -2.03334
0.53 1.0000     -2.03334
0.54 1.0000     -2.03334
0.55 1.0000     -2.03334
0.56 1.0000     -2.03334
0.57 1.0000     -2.03334
0.58 1.0000     -2.03334
0.59 1.0000     -2.03334
0.60 1.0000     -2.03334
0.61 1.0000     -2.03334
0.62 1.0000     -2.03334
0.63 1.0000     -2.03334
0.64 1.0000     -2.03334
0.65 1.0000     -2.03334
