0.40 0.9940      0.20950
0.41 0.9917      0.25276
0.42 0.9869      0.29761
0.43 0.9760      0.34436
0.44 0.9431      0.39395
0.45 0.9848      0.16891
0.46 0.9906      0.20516
0.47 0.9157      0.52435
0.48 0.9640      0.57991
0.49 0.9796      0.63485
0.50 0.9863      0.69043
0.51 0.9896      0.74703
0.52 0.9915      0.80480
0.53 0.9926      0.86382
0.54 0.5139      0.28617
0.55 0.9934      0.98577
0.56 0.9675      0.61819
0.57 0.9931      1.11306
0.58 0.9926      1.17876
0.59 0.9918      1.24583
0.60 0.9907      1.31430
0.61 0.9892      1.38419
0.62 0.9652      0.89780
0.63 0.9840      1.52833
0.64 0.9796      1.60267
0.65 0.9728      1.67863
