0.40 1.0000     -2.00230
0.41 1.0000     -2.00199
0.42 1.0000     -2.00166
0.43 1.0000     -2.00131
0.44 1.0000     -2.00093
0.45 1.0000     -2.00053
0.46 1.0000     -2.00011
0.47 1.0000     -1.99966
0.48 1.0000     -1.99918
0.49 1.0000     -1.99868
0.50 1.0000     -1.99816
0.51 1.0000     -1.99761
0.52 1.0000     -1.99704
0.53 1.0000     -1.99645
0.54 1.0000     -1.99583
0.55 1.0000     -1.99518
0.56 1.0000     -1.99451
0.57 1.0000     -1.99382
0.58 1.0000     -1.99310
0.59 1.0000     -1.99235
0.60 1.0000     -1.99158
0.61 1.0000     -1.99079
0.62 1.0000     -1.98997
0.63 1.0000     -1.98913
0.64 1.0000     -1.98826
0.65 1.0000     -1.98737
