0.40 0.9943     -0.32497
0.41 0.9974     -0.31368
0.42 0.9982     -0.30218
0.43 0.9984     -0.29038
0.44 0.9982     -0.27823
0.45 0.9974     -0.31359
0.46 0.9941     -0.30306
0.47 0.9890     -0.23916
0.48 0.9338     -0.22376
0.49 0.8836     -0.21758
0.50 0.9837     -0.20060
0.51 0.9933     -0.18553
0.52 0.9959     -0.17045
0.53 0.9967     -0.15513
0.54 0.9973     -0.21182
0.55 0.9966     -0.12349
0.56 0.9936     -0.18555
0.57 0.9934     -0.09028
0.58 0.9873     -0.07289
0.59 0.9635     -0.05443
0.60 0.7493     -0.03111
0.61 0.8988     -0.02655
0.62 0.9939     -0.10298
0.63 0.9882      0.01378
0.64 0.9925      0.03317
0.65 0.9943      0.05276
