0.40 0.8699     -0.21731
0.41 0.9842     -0.19588
0.42 0.9937     -0.17693
0.43 0.9961     -0.15784
0.44 0.9969     -0.13832
0.45 0.9975     -0.20290
0.46 0.9965     -0.18671
0.47 0.9956     -0.07652
0.48 0.9933     -0.05467
0.49 0.9871     -0.03201
0.50 0.9639     -0.00794
0.51 0.7725      0.02165
0.52 0.8803      0.02881
0.53 0.9711      0.05664
0.54 0.9954     -0.04467
0.55 0.9917      0.10838
0.56 0.9960     -0.00410
0.57 0.9947      0.16130
0.58 0.9949      0.18853
0.59 0.9947      0.21631
0.60 0.9939      0.24467
0.61 0.9923      0.27366
0.62 0.8483      0.13383
0.63 0.9830      0.33379
0.64 0.9681      0.36531
0.65 0.9208      0.39879
