2.5600E+01 2.479E-03
2.6600E+01 5.085E-03
2.7600E+01 8.081E-03
2.8600E+01 1.131E-02
2.9600E+01 1.463E-02
3.0600E+01 1.737E-02
3.1600E+01 2.023E-02
3.2600E+01 2.294E-02
3.3600E+01 2.564E-02
3.4600E+01 2.807E-02
4.0000E+01 3.729E-02
4.5000E+01 4.065E-02
5.0000E+01 4.361E-02
5.5000E+01 4.418E-02
6.0000E+01 4.341E-02
6.5000E+01 4.305E-02
7.0000E+01 4.136E-02
7.5000E+01 3.980E-02
8.0000E+01 3.982E-02
8.5000E+01 3.621E-02
1.0000E+02 3.174E-02
1.1000E+02 3.017E-02
1.2000E+02 2.563E-02
1.3000E+02 2.519E-02
1.4000E+02 2.234E-02
1.5000E+02 2.034E-02
1.6000E+02 1.926E-02
1.7000E+02 1.785E-02
1.8000E+02 1.622E-02
1.9000E+02 1.482E-02
2.1000E+02 1.334E-02
2.3000E+02 1.164E-02
2.5000E+02 9.745E-03
2.7000E+02 9.352E-03
2.9000E+02 8.342E-03
3.1000E+02 7.450E-03
3.3000E+02 6.720E-03
3.5000E+02 6.147E-03
3.7000E+02 5.682E-03
3.9000E+02 5.290E-03
4.3000E+02 4.494E-03
4.7000E+02 3.946E-03
5.1000E+02 3.414E-03
