2.5600E+01 2.395E-03
2.6600E+01 5.125E-03
2.7600E+01 7.911E-03
2.8600E+01 1.129E-02
2.9600E+01 1.422E-02
3.0600E+01 1.801E-02
3.1600E+01 2.010E-02
3.2600E+01 2.330E-02
3.3600E+01 2.539E-02
3.4600E+01 2.786E-02
4.0000E+01 3.737E-02
4.5000E+01 4.134E-02
5.0000E+01 4.220E-02
5.5000E+01 4.331E-02
6.0000E+01 4.314E-02
6.5000E+01 4.252E-02
7.0000E+01 4.145E-02
7.5000E+01 3.867E-02
8.0000E+01 3.853E-02
8.5000E+01 3.671E-02
1.0000E+02 3.160E-02
1.1000E+02 2.966E-02
1.2000E+02 2.679E-02
1.3000E+02 2.461E-02
1.4000E+02 2.199E-02
1.5000E+02 2.061E-02
1.6000E+02 1.918E-02
1.7000E+02 1.742E-02
1.8000E+02 1.578E-02
1.9000E+02 1.468E-02
2.1000E+02 1.327E-02
2.3000E+02 1.105E-02
2.5000E+02 1.026E-02
2.7000E+02 9.146E-03
2.9000E+02 8.121E-03
3.1000E+02 7.278E-03
3.3000E+02 6.620E-03
3.5000E+02 6.104E-03
3.7000E+02 5.662E-03
3.9000E+02 5.260E-03
4.3000E+02 4.516E-03
4.7000E+02 3.868E-03
5.1000E+02 3.348E-03
