2.5600E+01 0.000E+00
2.6600E+01 0.000E+00
2.7600E+01 0.000E+00
2.8600E+01 0.000E+00
2.9600E+01 0.000E+00
3.0600E+01 0.000E+00
3.1600E+01 0.000E+00
3.2600E+01 0.000E+00
3.3600E+01 0.000E+00
3.4600E+01 0.000E+00
4.0000E+01 0.000E+00
4.5000E+01 0.000E+00
5.0000E+01 0.000E+00
5.5000E+01 0.000E+00
6.0000E+01 0.000E+00
6.5000E+01 1.004E-05
7.0000E+01 2.776E-05
7.5000E+01 5.915E-05
8.0000E+01 9.286E-05
8.5000E+01 1.826E-04
1.0000E+02 3.047E-04
1.1000E+02 4.756E-04
1.2000E+02 5.186E-04
1.3000E+02 6.927E-04
1.4000E+02 7.148E-04
1.5000E+02 9.707E-04
1.6000E+02 8.317E-04
1.7000E+02 9.373E-04
1.8000E+02 9.641E-04
1.9000E+02 9.181E-04
2.1000E+02 8.963E-04
2.3000E+02 8.366E-04
2.5000E+02 7.229E-04
2.7000E+02 7.211E-04
2.9000E+02 6.471E-04
3.1000E+02 5.911E-04
3.3000E+02 5.473E-04
3.5000E+02 5.084E-04
3.7000E+02 4.696E-04
3.9000E+02 4.276E-04
4.3000E+02 3.681E-04
4.7000E+02 3.299E-04
5.1000E+02 2.852E-04
