0.40 1.0000     -1.95410
0.41 1.0000     -1.95083
0.42 1.0000     -1.94745
0.43 1.0000     -1.94395
0.44 1.0000     -1.94034
0.45 1.0000     -1.93661
0.46 1.0000     -1.93278
0.47 1.0000     -1.92882
0.48 1.0000     -1.92475
0.49 1.0000     -1.92057
0.50 1.0000     -1.91627
0.51 1.0000     -1.91186
0.52 1.0000     -1.90734
0.53 1.0000     -1.90269
0.54 1.0000     -1.89794
0.55 1.0000     -1.89306
0.56 1.0000     -1.88807
0.57 1.0000     -1.88297
0.58 1.0000     -1.87775
0.59 1.0000     -1.87241
0.60 1.0000     -1.86696
0.61 1.0000     -1.86139
0.62 1.0000     -1.85571
0.63 1.0000     -1.84991
0.64 1.0000     -1.84399
0.65 0.9999     -1.83796
