0.40 1.0000     -1.97317
0.41 1.0000     -1.97105
0.42 1.0000     -1.96885
0.43 1.0000     -1.96657
0.44 1.0000     -1.96421
0.45 1.0000     -1.96176
0.46 1.0000     -1.95924
0.47 1.0000     -1.95665
0.48 1.0000     -1.95397
0.49 1.0000     -1.95121
0.50 1.0000     -1.94837
0.51 1.0000     -1.94545
0.52 1.0000     -1.94245
0.53 1.0000     -1.93937
0.54 1.0000     -1.93620
0.55 1.0000     -1.93296
0.56 1.0000     -1.92964
0.57 1.0000     -1.92624
0.58 1.0000     -1.92275
0.59 1.0000     -1.91919
0.60 1.0000     -1.91554
0.61 1.0000     -1.91181
0.62 1.0000     -1.90801
0.63 1.0000     -1.90412
0.64 1.0000     -1.90014
0.65 1.0000     -1.89609
