0.40 0.9995     -1.45413
0.41 0.9994     -1.42122
0.42 0.9993     -1.38732
0.43 0.9992     -1.35244
0.44 0.9991     -1.31658
0.45 0.9990     -1.27975
0.46 0.9988     -1.24194
0.47 0.9986     -1.20316
0.48 0.9984     -1.16341
0.49 0.9981     -1.12269
0.50 0.9977     -1.08102
0.51 0.9971     -1.03839
0.52 0.9963     -0.99482
0.53 0.9950     -0.95032
0.54 0.9928     -0.90493
0.55 0.9883     -0.85874
0.56 0.9760     -0.81195
0.57 0.9134     -0.76565
0.58 0.6599     -0.70313
0.59 0.9411     -0.65964
0.60 0.9409     -0.61068
0.61 0.7618     -0.55635
0.62 0.8017      0.08675
0.63 0.5030     -0.45130
0.64 0.6454     -0.39361
0.65 0.6377     -0.33410
