0.40 0.7155     28.46706
0.41 0.7115     30.23568
0.42 0.7076     32.05680
0.43 0.7040     33.93044
0.44 0.7006     35.85658
0.45 0.9140      8.43271
0.46 0.9096      8.91522
0.47 0.6911     41.94997
0.48 0.6882     44.08608
0.49 0.6855     46.27468
0.50 0.6828     48.51576
0.51 0.6803     50.80933
0.52 0.6778     53.15537
0.53 0.6755     55.55389
0.54 0.9834      5.44150
0.55 0.6710     60.50836
0.56 0.8661     14.45990
0.57 0.6669     65.67272
0.58 0.6649     68.33361
0.59 0.6630     71.04696
0.60 0.6611     73.81279
0.61 0.6594     76.63108
0.62 0.8418     18.41412
0.63 0.6559     82.42506
0.64 0.6543     85.40075
0.65 0.6527     88.42891
