0.40 0.9037      1.12213
0.41 0.9501      1.22629
0.42 0.9693      1.33103
0.43 0.9788      1.43775
0.44 0.9841      1.54697
0.45 0.9914      0.87101
0.46 0.9894      0.94394
0.47 0.9910      1.89161
0.48 0.9920      2.01242
0.49 0.9928      2.13627
0.50 0.9933      2.26317
0.51 0.9937      2.39316
0.52 0.9940      2.52623
0.53 0.9942      2.66241
0.54 0.9932      0.92413
0.55 0.9944      2.94411
0.56 0.8912      1.75203
0.57 0.9944      3.23832
0.58 0.9944      3.39014
0.59 0.9943      3.54511
0.60 0.9943      3.70322
0.61 0.9942      3.86450
0.62 0.9854      2.35591
0.63 0.9939      4.19653
0.64 0.9937      4.36730
0.65 0.9936      4.54124
