2.5600E+01 2.452E-03
2.6600E+01 5.068E-03
2.7600E+01 8.430E-03
2.8600E+01 1.127E-02
2.9600E+01 1.489E-02
3.0600E+01 1.733E-02
3.1600E+01 2.051E-02
3.2600E+01 2.349E-02
3.3600E+01 2.620E-02
3.4600E+01 2.761E-02
4.0000E+01 3.709E-02
4.5000E+01 4.071E-02
5.0000E+01 4.442E-02
5.5000E+01 4.485E-02
6.0000E+01 4.520E-02
6.5000E+01 4.266E-02
7.0000E+01 4.020E-02
7.5000E+01 4.123E-02
8.0000E+01 3.697E-02
8.5000E+01 3.756E-02
1.0000E+02 3.273E-02
1.1000E+02 2.795E-02
1.2000E+02 2.752E-02
1.3000E+02 2.404E-02
1.4000E+02 2.208E-02
1.5000E+02 2.069E-02
1.6000E+02 1.880E-02
1.7000E+02 1.690E-02
1.8000E+02 1.560E-02
1.9000E+02 1.489E-02
2.1000E+02 1.273E-02
2.3000E+02 1.120E-02
2.5000E+02 1.013E-02
2.7000E+02 8.882E-03
2.9000E+02 7.929E-03
3.1000E+02 7.145E-03
3.3000E+02 6.547E-03
3.5000E+02 6.056E-03
3.7000E+02 5.611E-03
3.9000E+02 5.183E-03
4.3000E+02 4.399E-03
4.7000E+02 3.759E-03
5.1000E+02 3.271E-03
