2.5600E+01 0.000E+00
2.6600E+01 0.000E+00
2.7600E+01 0.000E+00
2.8600E+01 0.000E+00
2.9600E+01 0.000E+00
3.0600E+01 0.000E+00
3.1600E+01 0.000E+00
3.2600E+01 0.000E+00
3.3600E+01 0.000E+00
3.4600E+01 0.000E+00
4.0000E+01 0.000E+00
4.5000E+01 0.000E+00
5.0000E+01 0.000E+00
5.5000E+01 0.000E+00
6.0000E+01 0.000E+00
6.5000E+01 2.255E-06
7.0000E+01 6.195E-05
7.5000E+01 8.882E-05
8.0000E+01 1.506E-04
8.5000E+01 2.198E-04
1.0000E+02 4.894E-04
1.1000E+02 6.803E-04
1.2000E+02 9.935E-04
1.3000E+02 1.303E-03
1.4000E+02 1.484E-03
1.5000E+02 1.605E-03
1.6000E+02 1.718E-03
1.7000E+02 1.689E-03
1.8000E+02 1.752E-03
1.9000E+02 1.792E-03
2.1000E+02 1.512E-03
2.3000E+02 1.430E-03
2.5000E+02 1.320E-03
2.7000E+02 1.173E-03
2.9000E+02 1.089E-03
3.1000E+02 1.002E-03
3.3000E+02 9.265E-04
3.5000E+02 8.631E-04
3.7000E+02 8.005E-04
3.9000E+02 7.372E-04
4.3000E+02 6.282E-04
4.7000E+02 5.564E-04
5.1000E+02 4.943E-04
