2.5600E+01 2.384E-03
2.6600E+01 5.013E-03
2.7600E+01 7.925E-03
2.8600E+01 1.103E-02
2.9600E+01 1.484E-02
3.0600E+01 1.729E-02
3.1600E+01 2.070E-02
3.2600E+01 2.362E-02
3.3600E+01 2.587E-02
3.4600E+01 2.826E-02
4.0000E+01 3.723E-02
4.5000E+01 4.169E-02
5.0000E+01 4.387E-02
5.5000E+01 4.339E-02
6.0000E+01 4.362E-02
6.5000E+01 4.360E-02
7.0000E+01 4.163E-02
7.5000E+01 3.934E-02
8.0000E+01 3.791E-02
8.5000E+01 3.733E-02
1.0000E+02 3.142E-02
1.1000E+02 2.860E-02
1.2000E+02 2.664E-02
1.3000E+02 2.352E-02
1.4000E+02 2.191E-02
1.5000E+02 1.927E-02
1.6000E+02 1.831E-02
1.7000E+02 1.644E-02
1.8000E+02 1.535E-02
1.9000E+02 1.431E-02
2.1000E+02 1.230E-02
2.3000E+02 1.113E-02
2.5000E+02 9.437E-03
2.7000E+02 8.900E-03
2.9000E+02 7.808E-03
3.1000E+02 6.991E-03
3.3000E+02 6.423E-03
3.5000E+02 5.934E-03
3.7000E+02 5.429E-03
3.9000E+02 4.950E-03
4.3000E+02 4.238E-03
4.7000E+02 3.759E-03
5.1000E+02 3.233E-03
