0.40 1.0000     -0.50329 2s11s   1 
0.41 1.0000     -0.50305 2s11s   1 
0.42 1.0000     -0.50279 2s11s   1 
0.43 1.0000     -0.50251 2s11s   1 
0.44 1.0000     -0.50221 2s11s   1 
0.45 1.0000     -0.50189 2s11s   1 
0.46 0.9975     -0.50154 2s11s   1 
0.47 1.0000     -0.49716 2s12s   1 
0.48 1.0000     -0.49655 2s12s   1 
0.49 1.0000     -0.49591 2s12s   1 
0.50 1.0000     -0.49525 2s12s   1 
0.51 1.0000     -0.49455 2s12s   1 
0.52 1.0000     -0.49383 2s12s   1 
0.53 1.0000     -0.49308 2s12s   1 
0.54 1.0000     -0.49230 2s12s   1 
0.55 0.9999     -0.48431 2s13s   1 
0.56 1.0000     -0.48315 2s13s   1 
0.57 1.0000     -0.48196 2s13s   1 
0.58 1.0000     -0.48074 2s13s   1 
0.59 1.0000     -0.47948 2s13s   1 
0.60 1.0000     -0.47819 2s13s   1 
0.61 1.0000     -0.47686 2s13s   1 
0.62 1.0000     -0.47550 2s13s   1 
0.63 0.9999     -0.47409 2s13s   1 
0.64 0.9995     -0.46046 2s14s   1 
0.65 1.0000     -0.45854 2s14s   1 
