0.40 1.0000     -1.77341 1s26s   1 
0.41 1.0000     -1.75936 1s26s   1 
0.42 1.0000     -1.74488 1s26s   1 
0.43 1.0000     -1.72996 1s26s   1 
0.44 1.0000     -1.71460 1s26s   1 
0.45 1.0000     -1.69879 1s26s   1 
0.46 1.0000     -1.68255 1s26s   1 
0.47 1.0000     -1.66587 1s26s   1 
0.48 1.0000     -1.64874 1s26s   1 
0.49 1.0000     -1.63117 1s26s   1 
0.50 1.0000     -1.61316 1s26s   1 
0.51 1.0000     -1.59470 1s26s   1 
0.52 1.0000     -1.57580 1s26s   1 
0.53 1.0000     -1.55645 1s26s   1 
0.54 1.0000     -1.53666 1s26s   1 
0.55 1.0000     -1.51642 1s26s   1 
0.56 1.0000     -1.49573 1s26s   1 
0.57 1.0000     -1.47459 1s26s   1 
0.58 1.0000     -1.45301 1s26s   1 
0.59 1.0000     -1.43097 1s26s   1 
0.60 1.0000     -1.40849 1s26s   1 
0.61 1.0000     -1.38556 1s26s   1 
0.62 1.0000     -1.36217 1s26s   1 
0.63 1.0000     -1.33834 1s26s   1 
0.64 1.0000     -1.31406 1s26s   1 
0.65 1.0000     -1.28932 1s26s   1 
