0.40 1.0000     -1.70735 1s27s   1 
0.41 1.0000     -1.68936 1s27s   1 
0.42 1.0000     -1.67082 1s27s   1 
0.43 1.0000     -1.65172 1s27s   1 
0.44 1.0000     -1.63205 1s27s   1 
0.45 1.0000     -1.61183 1s27s   1 
0.46 1.0000     -1.59105 1s27s   1 
0.47 1.0000     -1.56971 1s27s   1 
0.48 1.0000     -1.54780 1s27s   1 
0.49 1.0000     -1.52532 1s27s   1 
0.50 1.0000     -1.50229 1s27s   1 
0.51 1.0000     -1.47868 1s27s   1 
0.52 1.0000     -1.45451 1s27s   1 
0.53 1.0000     -1.42977 1s27s   1 
0.54 1.0000     -1.40446 1s27s   1 
0.55 1.0000     -1.37859 1s27s   1 
0.56 1.0000     -1.35214 1s27s   1 
0.57 1.0000     -1.32512 1s27s   1 
0.58 1.0000     -1.29754 1s27s   1 
0.59 1.0000     -1.26938 1s27s   1 
0.60 1.0000     -1.24065 1s27s   1 
0.61 1.0000     -1.21134 1s27s   1 
0.62 1.0000     -1.18146 1s27s   1 
0.63 1.0000     -1.15101 1s27s   1 
0.64 1.0000     -1.11999 1s27s   1 
0.65 1.0000     -1.08839 1s27s   1 
