0.40 1.0000     -1.99162 1s14s   0 
0.41 1.0000     -1.99062 1s14s   0 
0.42 1.0000     -1.98958 1s14s   0 
0.43 1.0000     -1.98850 1s14s   0 
0.44 1.0000     -1.98736 1s14s   0 
0.45 1.0000     -1.98619 1s14s   0 
0.46 1.0000     -1.98497 1s14s   0 
0.47 1.0000     -1.98370 1s14s   0 
0.48 1.0000     -1.98238 1s14s   0 
0.49 1.0000     -1.98103 1s14s   0 
0.50 1.0000     -1.97962 1s14s   0 
0.51 1.0000     -1.97817 1s14s   0 
0.52 1.0000     -1.97667 1s14s   0 
0.53 1.0000     -1.97513 1s14s   0 
0.54 1.0000     -1.97354 1s14s   0 
0.55 1.0000     -1.97191 1s14s   0 
0.56 1.0000     -1.97023 1s14s   0 
0.57 1.0000     -1.96850 1s14s   0 
0.58 1.0000     -1.96673 1s14s   0 
0.59 1.0000     -1.96491 1s14s   0 
0.60 1.0000     -1.96304 1s14s   0 
0.61 1.0000     -1.96113 1s14s   0 
0.62 1.0000     -1.95917 1s14s   0 
0.63 1.0000     -1.95716 1s14s   0 
0.64 1.0000     -1.95511 1s14s   0 
0.65 1.0000     -1.95301 1s14s   0 
