0.40 1.0000     -2.00842 1s8s   1 
0.41 1.0000     -2.00842 1s8s   1 
0.42 1.0000     -2.00842 1s8s   1 
0.43 1.0000     -2.00842 1s8s   1 
0.44 1.0000     -2.00842 1s8s   1 
0.45 1.0000     -2.00841 1s8s   1 
0.46 1.0000     -2.00841 1s8s   1 
0.47 1.0000     -2.00840 1s8s   1 
0.48 1.0000     -2.00840 1s8s   1 
0.49 1.0000     -2.00839 1s8s   1 
0.50 1.0000     -2.00837 1s8s   1 
0.51 1.0000     -2.00836 1s8s   1 
0.52 1.0000     -2.00833 1s8s   1 
0.53 1.0000     -2.00831 1s8s   1 
0.54 1.0000     -2.00828 1s8s   1 
0.55 1.0000     -2.00824 1s8s   1 
0.56 1.0000     -2.00819 1s8s   1 
0.57 1.0000     -2.00814 1s8s   1 
0.58 1.0000     -2.00807 1s8s   1 
0.59 1.0000     -2.00800 1s8s   1 
0.60 1.0000     -2.00792 1s8s   1 
0.61 1.0000     -2.00784 1s8s   1 
0.62 1.0000     -2.00774 1s8s   1 
0.63 1.0000     -2.00763 1s8s   1 
0.64 1.0000     -2.00751 1s8s   1 
0.65 1.0000     -2.00738 1s8s   1 
