0.40 0.8899     27.58801 1s35s   1 
0.41 0.8837     29.36268 1s35s   1 
0.42 0.8776     31.18948 1s35s   1 
0.43 0.8715     33.06844 1s35s   1 
0.44 0.8655     34.99957 1s35s   1 
0.45 0.8596     36.98288 1s35s   1 
0.46 0.8537     39.01841 1s35s   1 
0.47 0.8480     41.10616 1s35s   1 
0.48 0.8423     43.24615 1s35s   1 
0.49 0.8368     45.43840 1s35s   1 
0.50 0.8314     47.68291 1s35s   1 
0.51 0.8260     49.97970 1s35s   1 
0.52 0.8208     52.32878 1s35s   1 
0.53 0.8157     54.73016 1s35s   1 
0.54 0.8107     57.18385 1s35s   1 
0.55 0.8059     59.68986 1s35s   1 
0.56 0.8011     62.24820 1s35s   1 
0.57 0.7965     64.85887 1s35s   1 
0.58 0.7919     67.52189 1s35s   1 
0.59 0.7875     70.23726 1s35s   1 
0.60 0.7832     73.00498 1s35s   1 
0.61 0.7790     75.82507 1s35s   1 
0.62 0.7749     78.69752 1s35s   1 
0.63 0.7709     81.62235 1s35s   1 
0.64 0.7670     84.59956 1s35s   1 
0.65 0.7632     87.62915 1s35s   1 
