0.40 0.9998      0.51750 2s31s   1 
0.41 0.9998      0.57988 2s31s   1 
0.42 0.9998      0.64419 2s31s   1 
0.43 0.9998      0.71045 2s31s   1 
0.44 0.9997      0.77867 2s31s   1 
0.45 0.9997      0.84883 2s31s   1 
0.46 0.9996      0.92095 2s31s   1 
0.47 0.9995      0.99503 2s31s   1 
0.48 0.9994      1.07108 2s31s   1 
0.49 0.9991      1.14910 2s31s   1 
0.50 0.9987      1.22911 2s31s   1 
0.51 0.9980      1.31111 2s31s   1 
0.52 0.9967      1.39515 2s31s   1 
0.53 0.9935      1.48130 2s31s   1 
0.54 0.9835      1.56980 2s31s   1 
0.55 0.9239      1.66191 2s31s   1 
0.56 0.7060      1.77298 1s32s   1 
0.57 0.9599      1.92135 1s32s   1 
0.58 0.9854      2.07820 1s32s   1 
0.59 0.9921      2.23900 1s32s   1 
0.60 0.9948      2.40320 1s32s   1 
0.61 0.9961      2.57068 1s32s   1 
0.62 0.9968      2.74139 1s32s   1 
0.63 0.9973      2.91531 1s32s   1 
0.64 0.9976      3.09242 1s32s   1 
0.65 0.9977      3.27271 1s32s   1 
