0.40 0.9997     -1.59712 1s28s   0 
0.41 0.9997     -1.57266 1s28s   0 
0.42 0.9997     -1.54746 1s28s   0 
0.43 0.9996     -1.52152 1s28s   0 
0.44 0.9996     -1.49483 1s28s   0 
0.45 0.9996     -1.46741 1s28s   0 
0.46 0.9995     -1.43925 1s28s   0 
0.47 0.9994     -1.41035 1s28s   0 
0.48 0.9994     -1.38071 1s28s   0 
0.49 0.9993     -1.35033 1s28s   0 
0.50 0.9992     -1.31921 1s28s   0 
0.51 0.9991     -1.28736 1s28s   0 
0.52 0.9990     -1.25477 1s28s   0 
0.53 0.9989     -1.22144 1s28s   0 
0.54 0.9987     -1.18739 1s28s   0 
0.55 0.9985     -1.15260 1s28s   0 
0.56 0.9982     -1.11709 1s28s   0 
0.57 0.9979     -1.08085 1s28s   0 
0.58 0.9975     -1.04389 1s28s   0 
0.59 0.9969     -1.00622 1s28s   0 
0.60 0.9960     -0.96785 1s28s   0 
0.61 0.9947     -0.92878 1s28s   0 
0.62 0.9925     -0.88906 1s28s   0 
0.63 0.9881     -0.84874 1s28s   0 
0.64 0.9767     -0.80801 1s28s   0 
0.65 0.9277     -0.76761 1s28s   0 
