0.40 1.0000     -1.82219 1s25s   1 
0.41 1.0000     -1.81106 1s25s   1 
0.42 1.0000     -1.79957 1s25s   1 
0.43 1.0000     -1.78773 1s25s   1 
0.44 1.0000     -1.77555 1s25s   1 
0.45 1.0000     -1.76301 1s25s   1 
0.46 1.0000     -1.75012 1s25s   1 
0.47 1.0000     -1.73687 1s25s   1 
0.48 1.0000     -1.72327 1s25s   1 
0.49 1.0000     -1.70932 1s25s   1 
0.50 1.0000     -1.69502 1s25s   1 
0.51 1.0000     -1.68036 1s25s   1 
0.52 1.0000     -1.66534 1s25s   1 
0.53 1.0000     -1.64997 1s25s   1 
0.54 1.0000     -1.63424 1s25s   1 
0.55 1.0000     -1.61815 1s25s   1 
0.56 1.0000     -1.60171 1s25s   1 
0.57 1.0000     -1.58491 1s25s   1 
0.58 1.0000     -1.56775 1s25s   1 
0.59 1.0000     -1.55023 1s25s   1 
0.60 1.0000     -1.53235 1s25s   1 
0.61 1.0000     -1.51412 1s25s   1 
0.62 1.0000     -1.49552 1s25s   1 
0.63 1.0000     -1.47657 1s25s   1 
0.64 1.0000     -1.45725 1s25s   1 
0.65 1.0000     -1.43757 1s25s   1 
