2.5600E+01 2.391E-03
2.6600E+01 5.151E-03
2.7600E+01 8.337E-03
2.8600E+01 1.135E-02
2.9600E+01 1.445E-02
3.0600E+01 1.755E-02
3.1600E+01 2.012E-02
3.2600E+01 2.295E-02
3.3600E+01 2.574E-02
3.4600E+01 2.780E-02
4.0000E+01 3.718E-02
4.5000E+01 4.090E-02
5.0000E+01 4.291E-02
5.5000E+01 4.485E-02
6.0000E+01 4.320E-02
6.5000E+01 4.172E-02
7.0000E+01 4.095E-02
7.5000E+01 3.983E-02
8.0000E+01 3.937E-02
8.5000E+01 3.687E-02
1.0000E+02 3.207E-02
1.1000E+02 2.966E-02
1.2000E+02 2.647E-02
1.3000E+02 2.365E-02
1.4000E+02 2.192E-02
1.5000E+02 1.954E-02
1.6000E+02 1.833E-02
1.7000E+02 1.662E-02
1.8000E+02 1.527E-02
1.9000E+02 1.438E-02
2.1000E+02 1.241E-02
2.3000E+02 1.120E-02
2.5000E+02 9.806E-03
2.7000E+02 8.889E-03
2.9000E+02 8.085E-03
3.1000E+02 7.215E-03
3.3000E+02 6.586E-03
3.5000E+02 6.106E-03
3.7000E+02 5.635E-03
3.9000E+02 5.159E-03
4.3000E+02 4.376E-03
4.7000E+02 3.872E-03
5.1000E+02 3.401E-03
