0.40 2.5600E+01 2.38391E-04
0.40 2.6600E+01 4.24532E-04
0.40 2.7600E+01 3.11472E-04
0.40 2.8600E+01 3.32874E-04
0.40 2.9600E+01 4.37926E-04
0.40 3.0600E+01 5.86719E-04
0.40 3.1600E+01 3.63925E-04
0.40 3.2600E+01 4.17880E-04
0.40 3.3600E+01 7.50481E-04
0.40 3.4600E+01 3.73717E-04
0.40 4.0000E+01 5.10291E-04
0.40 4.5000E+01 2.81545E-04
0.40 5.0000E+01 2.69210E-04
0.40 5.5000E+01 1.14503E-04
0.40 6.0000E+01 2.43619E-04
0.40 6.5000E+01 2.08390E-04
0.40 7.0000E+01 1.29183E-04
0.40 7.5000E+01 8.17340E-05
0.40 8.0000E+01 3.35328E-05
0.40 8.5000E+01 5.54421E-05
0.40 1.0000E+02 8.74116E-05
0.40 1.1000E+02 2.28567E-05
0.40 1.2000E+02 2.64969E-05
0.40 1.3000E+02 2.61240E-05
0.40 1.4000E+02 1.48184E-05
0.40 1.5000E+02 1.27641E-05
0.40 1.6000E+02 4.38252E-06
0.40 1.7000E+02 8.39028E-06
0.40 1.8000E+02 8.36766E-06
0.40 1.9000E+02 5.93827E-06
0.40 2.1000E+02 4.37485E-06
0.40 2.3000E+02 3.21947E-06
0.40 2.5000E+02 2.39994E-06
0.40 2.7000E+02 2.04596E-06
0.40 2.9000E+02 1.60530E-06
0.40 3.1000E+02 1.36761E-06
0.40 3.3000E+02 1.07888E-06
0.40 3.5000E+02 9.34105E-07
0.40 3.7000E+02 8.33759E-07
0.40 3.9000E+02 6.55887E-07
0.40 4.3000E+02 5.03034E-07
0.40 4.7000E+02 3.43169E-07
0.40 5.1000E+02 2.51535E-07 


0.41 2.5600E+01 3.50365E-04
0.41 2.6600E+01 4.73585E-04
0.41 2.7600E+01 4.79159E-04
0.41 2.8600E+01 5.03456E-04
0.41 2.9600E+01 4.63965E-04
0.41 3.0600E+01 5.64824E-04
0.41 3.1600E+01 5.31996E-04
0.41 3.2600E+01 5.13233E-04
0.41 3.3600E+01 7.25175E-04
0.41 3.4600E+01 5.59325E-04
0.41 4.0000E+01 5.18335E-04
0.41 4.5000E+01 2.84863E-04
0.41 5.0000E+01 3.75825E-04
0.41 5.5000E+01 2.34410E-04
0.41 6.0000E+01 1.03200E-04
0.41 6.5000E+01 2.09726E-04
0.41 7.0000E+01 9.81164E-05
0.41 7.5000E+01 4.94618E-05
0.41 8.0000E+01 8.39944E-05
0.41 8.5000E+01 1.85209E-05
0.41 1.0000E+02 5.90517E-05
0.41 1.1000E+02 4.89847E-05
0.41 1.2000E+02 3.79094E-05
0.41 1.3000E+02 2.26331E-05
0.41 1.4000E+02 1.40879E-05
0.41 1.5000E+02 1.44552E-05
0.41 1.6000E+02 1.26484E-05
0.41 1.7000E+02 9.65716E-06
0.41 1.8000E+02 7.60054E-06
0.41 1.9000E+02 6.02593E-06
0.41 2.1000E+02 5.17396E-06
0.41 2.3000E+02 4.66316E-06
0.41 2.5000E+02 2.40887E-06
0.41 2.7000E+02 6.71259E-07
