0.40 0.9995     -1.45413 1s29s   0 
0.41 0.9994     -1.42122 1s29s   0 
0.42 0.9993     -1.38732 1s29s   0 
0.43 0.9992     -1.35244 1s29s   0 
0.44 0.9991     -1.31658 1s29s   0 
0.45 0.9990     -1.27975 1s29s   0 
0.46 0.9988     -1.24194 1s29s   0 
0.47 0.9986     -1.20316 1s29s   0 
0.48 0.9984     -1.16341 1s29s   0 
0.49 0.9981     -1.12269 1s29s   0 
0.50 0.9977     -1.08102 1s29s   0 
0.51 0.9971     -1.03839 1s29s   0 
0.52 0.9963     -0.99482 1s29s   0 
0.53 0.9950     -0.95032 1s29s   0 
0.54 0.9928     -0.90493 1s29s   0 
0.55 0.9883     -0.85874 1s29s   0 
0.56 0.9760     -0.81195 1s29s   0 
0.57 0.9134     -0.76565 1s29s   0 
0.58 0.6651     -0.73117 2s2s   0 
0.59 0.9524     -0.72449 2s2s   0 
0.60 0.9816     -0.72306 2s2s   0 
0.61 0.9881     -0.72234 2s2s   0 
0.62 0.9892     -0.72180 2s2s   0 
0.63 0.9867     -0.72124 2s2s   0 
0.64 0.9767     -0.72045 2s2s   0 
0.65 0.9292     -0.71865 2s2s   0 
