0.40 0.9971     -0.36116 2s24s   0 
0.41 0.9984     -0.35217 2s24s   0 
0.42 0.9987     -0.34295 2s24s   0 
0.43 0.9987     -0.33347 2s24s   0 
0.44 0.9984     -0.32369 2s24s   0 
0.45 0.9974     -0.31359 2s25s   0 
0.46 0.9941     -0.30306 2s25s   0 
0.47 0.9724     -0.29159 2s24s   0 
0.48 0.6680     -0.26480 1s31s   0 
0.49 0.8836     -0.21758 2s25s   0 
0.50 0.9837     -0.20060 2s25s   0 
0.51 0.9933     -0.18553 2s25s   0 
0.52 0.9959     -0.17045 2s25s   0 
0.53 0.9967     -0.15513 2s25s   0 
0.54 0.9969     -0.13948 2s26s   0 
0.55 0.9966     -0.12349 2s25s   0 
0.56 0.9956     -0.10711 2s26s   0 
0.57 0.9934     -0.09028 2s25s   0 
0.58 0.9873     -0.07289 2s25s   0 
0.59 0.9635     -0.05443 2s25s   0 
0.60 0.7493     -0.03111 2s25s   0 
0.61 0.8373      0.02042 1s30s   0 
0.62 0.8017      0.08675 1s29s   0 
0.63 0.7354      0.13897 2s26s   0 
0.64 0.9434      0.16918 2s26s   0 
0.65 0.9771      0.19513 2s26s   0 
