0.40 2.5600E+01   NaN
0.40 2.6600E+01   NaN
0.40 2.7600E+01   NaN
0.40 2.8600E+01   NaN
0.40 2.9600E+01   NaN
0.40 3.0600E+01   NaN
0.40 3.1600E+01   NaN
0.40 3.2600E+01 7.83587E-05
0.40 3.3600E+01 2.27048E-05
0.40 3.4600E+01 1.34330E-04
0.40 4.0000E+01 4.01914E-04
0.40 4.5000E+01 1.55910E-03
0.40 5.0000E+01 2.45171E-03
0.40 5.5000E+01 2.08410E-03
0.40 6.0000E+01 2.12534E-03
0.40 6.5000E+01 1.93194E-03
0.40 7.0000E+01 1.41642E-03
0.40 7.5000E+01 1.97177E-03
0.40 8.0000E+01 2.28550E-03
0.40 8.5000E+01 1.93623E-03
0.40 1.0000E+02 1.71873E-03
0.40 1.1000E+02 1.00387E-03
0.40 1.2000E+02 1.15575E-03
0.40 1.3000E+02 1.19115E-03
0.40 1.4000E+02 1.09219E-03
0.40 1.5000E+02 9.78249E-04
0.40 1.6000E+02 8.79257E-04
0.40 1.7000E+02 7.72970E-04
0.40 1.8000E+02 7.24149E-04
0.40 1.9000E+02 7.06748E-04
0.40 2.1000E+02 6.67794E-04
0.40 2.3000E+02 4.81469E-04
0.40 2.5000E+02 4.26592E-04
0.40 2.7000E+02 3.83639E-04
0.40 2.9000E+02 3.47683E-04
0.40 3.1000E+02 3.15566E-04
0.40 3.3000E+02 2.87731E-04
0.40 3.5000E+02 2.63244E-04
0.40 3.7000E+02 2.40985E-04
0.40 3.9000E+02 2.21228E-04
0.40 4.3000E+02 1.87250E-04
0.40 4.7000E+02 1.59941E-04
0.40 5.1000E+02 1.38466E-04 


0.41 2.5600E+01   NaN
0.41 2.6600E+01   NaN
0.41 2.7600E+01   NaN
0.41 2.8600E+01   NaN
0.41 2.9600E+01   NaN
0.41 3.0600E+01   NaN
0.41 3.1600E+01   NaN
0.41 3.2600E+01 0.00000E+00
0.41 3.3600E+01 4.13874E-05
0.41 3.4600E+01 1.69727E-05
0.41 4.0000E+01 2.91665E-04
0.41 4.5000E+01 1.16724E-03
0.41 5.0000E+01 2.71472E-03
0.41 5.5000E+01 3.35884E-03
0.41 6.0000E+01 2.80141E-03
0.41 6.5000E+01 1.53968E-03
0.41 7.0000E+01 2.28650E-03
0.41 7.5000E+01 1.52868E-03
0.41 8.0000E+01 2.11569E-03
0.41 8.5000E+01 2.18137E-03
0.41 1.0000E+02 1.43342E-03
0.41 1.1000E+02 1.63767E-03
0.41 1.2000E+02 1.11780E-03
0.41 1.3000E+02 1.12673E-03
