0.40 0.6445      1.10476 2s32s   1 
0.41 0.9807      1.21124 2s32s   1 
0.42 0.9939      1.31385 2s32s   1 
0.43 0.9968      1.41901 2s32s   1 
0.44 0.9980      1.52712 2s32s   1 
0.45 0.9985      1.63825 2s32s   1 
0.46 0.9988      1.75245 2s32s   1 
0.47 0.9990      1.86973 2s32s   1 
0.48 0.9991      1.99011 2s32s   1 
0.49 0.9992      2.11359 2s32s   1 
0.50 0.9993      2.24018 2s32s   1 
0.51 0.9993      2.36990 2s32s   1 
0.52 0.9993      2.50274 2s32s   1 
0.53 0.9993      2.63870 2s32s   1 
0.54 0.9993      2.77781 2s32s   1 
0.55 0.9993      2.92005 2s32s   1 
0.56 0.9993      3.06544 2s32s   1 
0.57 0.9993      3.21397 2s32s   1 
0.58 0.9993      3.36566 2s32s   1 
0.59 0.9992      3.52051 2s32s   1 
0.60 0.9992      3.67851 2s32s   1 
0.61 0.9991      3.83968 2s32s   1 
0.62 0.9991      4.00401 2s32s   1 
0.63 0.9990      4.17151 2s32s   1 
0.64 0.9990      4.34219 2s32s   1 
0.65 0.9989      4.51604 2s32s   1 
