0.40 0.9996     -0.22061 2s27s   1 
0.41 0.9958     -0.17861 1s32s   1 
0.42 0.9838     -0.08690 2s28s   1 
0.43 0.9996     -0.06256 2s28s   1 
0.44 0.9998     -0.03770 2s28s   1 
0.45 0.9999     -0.01213 2s28s   1 
0.46 0.9999      0.01415 2s28s   1 
0.47 0.9999      0.04116 2s28s   1 
0.48 0.9999      0.06888 2s28s   1 
0.49 0.9999      0.09733 2s28s   1 
0.50 0.9999      0.12651 2s28s   1 
0.51 0.9999      0.15641 2s28s   1 
0.52 0.9998      0.18704 2s28s   1 
0.53 0.9995      0.21841 2s28s   1 
0.54 0.9984      0.25055 2s28s   1 
0.55 0.9748      0.28377 2s28s   1 
0.56 0.9913      0.35783 1s31s   1 
0.57 0.9973      0.45486 1s31s   1 
0.58 0.9971      0.55400 1s31s   1 
0.59 0.9936      0.65507 1s31s   1 
0.60 0.9540      0.75741 1s31s   1 
0.61 0.9441      0.83582 2s29s   1 
0.62 0.9926      0.88767 2s29s   1 
0.63 0.9971      0.93967 2s29s   1 
0.64 0.9984      0.99251 2s29s   1 
0.65 0.9989      1.04630 2s29s   1 
