0.40 1.0000     -0.50530 2s10s   1 
0.41 1.0000     -0.50522 2s10s   1 
0.42 1.0000     -0.50512 2s10s   1 
0.43 1.0000     -0.50500 2s10s   1 
0.44 1.0000     -0.50487 2s10s   1 
0.45 1.0000     -0.50472 2s10s   1 
0.46 0.9425     -0.50409 1s31s   1 
0.47 1.0000     -0.50118 2s11s   1 
0.48 1.0000     -0.50079 2s11s   1 
0.49 1.0000     -0.50038 2s11s   1 
0.50 1.0000     -0.49994 2s11s   1 
0.51 1.0000     -0.49949 2s11s   1 
0.52 1.0000     -0.49901 2s11s   1 
0.53 1.0000     -0.49851 2s11s   1 
0.54 1.0000     -0.49798 2s11s   1 
0.55 1.0000     -0.49149 2s12s   1 
0.56 1.0000     -0.49065 2s12s   1 
0.57 1.0000     -0.48979 2s12s   1 
0.58 1.0000     -0.48889 2s12s   1 
0.59 1.0000     -0.48797 2s12s   1 
0.60 1.0000     -0.48702 2s12s   1 
0.61 1.0000     -0.48604 2s12s   1 
0.62 1.0000     -0.48503 2s12s   1 
0.63 0.9999     -0.48399 2s12s   1 
0.64 0.9999     -0.47266 2s13s   1 
0.65 1.0000     -0.47119 2s13s   1 
