0.40 0.9997     -0.33018 2s25s   1 
0.41 1.0000     -0.31943 2s25s   1 
0.42 1.0000     -0.30834 2s25s   1 
0.43 1.0000     -0.29690 2s25s   1 
0.44 1.0000     -0.28512 2s25s   1 
0.45 1.0000     -0.27299 2s25s   1 
0.46 1.0000     -0.26051 2s25s   1 
0.47 1.0000     -0.24768 2s25s   1 
0.48 0.9999     -0.23450 2s25s   1 
0.49 0.9994     -0.22096 2s25s   1 
0.50 0.9963     -0.18364 1s31s   1 
0.51 0.9853     -0.11073 2s26s   1 
0.52 0.9996     -0.09222 2s26s   1 
0.53 0.9999     -0.07342 2s26s   1 
0.54 0.9999     -0.05418 2s26s   1 
0.55 0.9999     -0.03450 2s26s   1 
0.56 0.9999     -0.01438 2s26s   1 
0.57 0.9999      0.00618 2s26s   1 
0.58 0.9999      0.02719 2s26s   1 
0.59 0.9999      0.04863 2s26s   1 
0.60 0.9999      0.07053 2s26s   1 
0.61 0.9998      0.09287 2s26s   1 
0.62 0.9994      0.11566 2s26s   1 
0.63 0.9975      0.13895 2s26s   1 
0.64 0.7954      0.16749 1s30s   1 
0.65 0.9968      0.24345 1s30s   1 
