0.40 0.8699     -0.21731 2s27s   0 
0.41 0.9842     -0.19588 2s27s   0 
0.42 0.9937     -0.17693 2s27s   0 
0.43 0.9961     -0.15784 2s27s   0 
0.44 0.9969     -0.13832 2s27s   0 
0.45 0.9970     -0.11828 2s28s   0 
0.46 0.9967     -0.09770 2s28s   0 
0.47 0.9956     -0.07652 2s27s   0 
0.48 0.9933     -0.05467 2s27s   0 
0.49 0.9871     -0.03201 2s27s   0 
0.50 0.9639     -0.00794 2s27s   0 
0.51 0.7725      0.02165 2s27s   0 
0.52 0.8272      0.08328 1s31s   0 
0.53 0.8564      0.16589 1s31s   0 
0.54 0.5180      0.24121 2s29s   0 
0.55 0.8979      0.28870 2s28s   0 
0.56 0.9647      0.32578 2s29s   0 
0.57 0.9818      0.36153 2s28s   0 
0.58 0.9882      0.39738 2s28s   0 
0.59 0.9912      0.43371 2s28s   0 
0.60 0.9928      0.47063 2s28s   0 
0.61 0.9935      0.50823 2s28s   0 
0.62 0.9938      0.54652 2s29s   0 
0.63 0.9936      0.58554 2s28s   0 
0.64 0.9931      0.62531 2s28s   0 
0.65 0.9922      0.66584 2s28s   0 
