0.40 0.9943     -0.32497 2s25s   0 
0.41 0.9974     -0.31368 2s25s   0 
0.42 0.9982     -0.30218 2s25s   0 
0.43 0.9984     -0.29038 2s25s   0 
0.44 0.9982     -0.27823 2s25s   0 
0.45 0.9975     -0.26570 2s26s   0 
0.46 0.9956     -0.25274 2s26s   0 
0.47 0.9890     -0.23916 2s25s   0 
0.48 0.9338     -0.22376 2s25s   0 
0.49 0.7657     -0.18283 1s31s   0 
0.50 0.7950     -0.12653 2s26s   0 
0.51 0.9726     -0.10338 2s26s   0 
0.52 0.9895     -0.08381 2s26s   0 
0.53 0.9938     -0.06437 2s26s   0 
0.54 0.9954     -0.04467 2s27s   0 
0.55 0.9960     -0.02460 2s26s   0 
0.56 0.9960     -0.00410 2s27s   0 
0.57 0.9954      0.01685 2s26s   0 
0.58 0.9941      0.03829 2s26s   0 
0.59 0.9913      0.06028 2s26s   0 
0.60 0.9845      0.08296 2s26s   0 
0.61 0.9632      0.10675 2s26s   0 
0.62 0.8483      0.13383 2s27s   0 
0.63 0.6986      0.17857 1s30s   0 
0.64 0.8970      0.24709 1s30s   0 
0.65 0.8854      0.32044 1s30s   0 
