0.40 1.0000     -0.45840 2s19s   1 
0.41 1.0000     -0.45538 2s19s   1 
0.42 1.0000     -0.45225 2s19s   1 
0.43 1.0000     -0.44901 2s19s   1 
0.44 1.0000     -0.44566 2s19s   1 
0.45 1.0000     -0.44221 2s19s   1 
0.46 1.0000     -0.43865 2s19s   1 
0.47 0.9956     -0.42702 1s31s   1 
0.48 1.0000     -0.41323 2s20s   1 
0.49 1.0000     -0.40846 2s20s   1 
0.50 1.0000     -0.40356 2s20s   1 
0.51 1.0000     -0.39853 2s20s   1 
0.52 1.0000     -0.39337 2s20s   1 
0.53 1.0000     -0.38807 2s20s   1 
0.54 1.0000     -0.38264 2s20s   1 
0.55 1.0000     -0.37708 2s20s   1 
0.56 0.9997     -0.37138 2s20s   1 
0.57 0.9331     -0.33531 1s30s   1 
0.58 0.9999     -0.32586 2s21s   1 
0.59 1.0000     -0.31843 2s21s   1 
0.60 1.0000     -0.31083 2s21s   1 
0.61 1.0000     -0.30308 2s21s   1 
0.62 1.0000     -0.29517 2s21s   1 
0.63 1.0000     -0.28709 2s21s   1 
0.64 1.0000     -0.27886 2s21s   1 
0.65 1.0000     -0.27046 2s21s   1 
