0.40 2.5600E+01 1.77342E-04
0.40 2.6600E+01 1.97208E-04
0.40 2.7600E+01 1.82684E-04
0.40 2.8600E+01 1.84071E-04
0.40 2.9600E+01 2.12043E-04
0.40 3.0600E+01 2.40784E-04
0.40 3.1600E+01 1.76594E-04
0.40 3.2600E+01 1.86962E-04
0.40 3.3600E+01 2.06018E-04
0.40 3.4600E+01 2.33188E-04
0.40 4.0000E+01 1.76296E-04
0.40 4.5000E+01 1.24378E-04
0.40 5.0000E+01 1.03296E-04
0.40 5.5000E+01 6.11598E-05
0.40 6.0000E+01 8.25680E-05
0.40 6.5000E+01 7.19656E-05
0.40 7.0000E+01 5.26072E-05
0.40 7.5000E+01 3.58312E-05
0.40 8.0000E+01 2.38490E-05
0.40 8.5000E+01 2.51329E-05
0.40 1.0000E+02 2.35041E-05
0.40 1.1000E+02 1.30783E-05
0.40 1.2000E+02 1.27661E-05
0.40 1.3000E+02 9.24305E-06
0.40 1.4000E+02 6.70305E-06
0.40 1.5000E+02 5.13577E-06
0.40 1.6000E+02 1.61349E-06
0.40 1.7000E+02 3.99465E-06
0.40 1.8000E+02 3.28247E-06
0.40 1.9000E+02 3.96484E-06
0.40 2.1000E+02 1.95327E-06
0.40 2.3000E+02 1.58010E-06
0.40 2.5000E+02 1.14424E-06
0.40 2.7000E+02 9.63370E-07
0.40 2.9000E+02 7.49985E-07
0.40 3.1000E+02 6.20095E-07
0.40 3.3000E+02 4.84015E-07
0.40 3.5000E+02 3.98764E-07
0.40 3.7000E+02 3.42498E-07
0.40 3.9000E+02 2.85684E-07
0.40 4.3000E+02 2.08108E-07
0.40 4.7000E+02 1.28815E-07
0.40 5.1000E+02 1.04547E-07 


0.41 2.5600E+01 1.70404E-04
0.41 2.6600E+01 1.79446E-04
0.41 2.7600E+01 1.92191E-04
0.41 2.8600E+01 2.32798E-04
0.41 2.9600E+01 2.15313E-04
0.41 3.0600E+01 2.08631E-04
0.41 3.1600E+01 2.07040E-04
0.41 3.2600E+01 2.09553E-04
0.41 3.3600E+01 2.63005E-04
0.41 3.4600E+01 1.74055E-04
0.41 4.0000E+01 1.94608E-04
0.41 4.5000E+01 1.26220E-04
0.41 5.0000E+01 1.23313E-04
0.41 5.5000E+01 9.28266E-05
0.41 6.0000E+01 5.58297E-05
0.41 6.5000E+01 7.42038E-05
0.41 7.0000E+01 4.33838E-05
0.41 7.5000E+01 3.35593E-05
0.41 8.0000E+01 3.09039E-05
0.41 8.5000E+01 1.86121E-05
0.41 1.0000E+02 1.91743E-05
0.41 1.1000E+02 1.62535E-05
0.41 1.2000E+02 1.74334E-05
0.41 1.3000E+02 9.48729E-06
0.41 1.4000E+02 5.77303E-06
0.41 1.5000E+02 5.78881E-06
0.41 1.6000E+02 4.75862E-06
0.41 1.7000E+02 4.30941E-06
0.41 1.8000E+02 3.32234E-06
0.41 1.9000E+02 2.82681E-06
0.41 2.1000E+02 1.40660E-06
0.41 2.3000E+02 1.74625E-06
0.41 2.5000E+02 1.08051E-06
0.41 2.7000E+02 2.18521E-06
0.41 2.9000E+02 8.36645E-07
0.41 3.1000E+02 6.09997E-07
0.41 3.3000E+02 5.07531E-07
0.41 3.5000E+02 4.12011E-07
0.41 3.7000E+02 3.64028E-07
0.41 3.9000E+02 3.00645E-07
0.41 4.3000E+02 2.14641E-07
0.41 4.7000E+02 1.56802E-07
0.41 5.1000E+02 1.14704E-07 


0.42 2.5600E+01 1.64510E-04
0.42 2.6600E+01 2.14508E-04
0.42 2.7600E+01 2.44878E-04
0.42 2.8600E+01 2.43465E-04
0.42 2.9600E+01 2.49529E-04
0.42 3.0600E+01 2.25311E-04
0.42 3.1600E+01 2.38897E-04
0.42 3.2600E+01 2.27307E-04
0.42 3.3600E+01 2.35752E-04
0.42 3.4600E+01 1.95802E-04
0.42 4.0000E+01 1.55336E-04
0.42 4.5000E+01 8.37529E-05
0.42 5.0000E+01 1.56237E-04
0.42 5.5000E+01 7.06335E-05
0.42 6.0000E+01 6.40594E-05
0.42 6.5000E+01 6.73230E-05
0.42 7.0000E+01 4.25315E-05
0.42 7.5000E+01 3.88372E-05
0.42 8.0000E+01 3.52087E-05
0.42 8.5000E+01 2.16048E-05
0.42 1.0000E+02 1.79385E-05
0.42 1.1000E+02 1.66437E-05
0.42 1.2000E+02 1.13910E-05
0.42 1.3000E+02 1.05797E-05
0.42 1.4000E+02 7.68642E-06
0.42 1.5000E+02 6.08027E-06
0.42 1.6000E+02 5.49818E-06
0.42 1.7000E+02 4.35168E-06
0.42 1.8000E+02 3.31338E-06
0.42 1.9000E+02 2.79782E-06
0.42 2.1000E+02 2.22474E-06
0.42 2.3000E+02 1.47699E-06
0.42 2.5000E+02 1.35648E-06
0.42 2.7000E+02 9.74181E-07
0.42 2.9000E+02 7.97319E-07
0.42 3.1000E+02 6.40188E-07
0.42 3.3000E+02 5.10736E-07
0.42 3.5000E+02 4.34348E-07
0.42 3.7000E+02 3.55941E-07
0.42 3.9000E+02 2.72528E-07
0.42 4.3000E+02 2.19570E-07
0.42 4.7000E+02 1.54028E-07
0.42 5.1000E+02 1.14216E-07 


0.43 2.5600E+01 1.64261E-04
0.43 2.6600E+01 2.03395E-04
0.43 2.7600E+01 2.22476E-04
0.43 2.8600E+01 2.54485E-04
0.43 2.9600E+01 2.30882E-04
0.43 3.0600E+01 2.38156E-04
0.43 3.1600E+01 2.02539E-04
0.43 3.2600E+01 2.42689E-04
0.43 3.3600E+01 2.30250E-04
0.43 3.4600E+01 2.77297E-04
0.43 4.0000E+01 1.96352E-04
0.43 4.5000E+01 1.13843E-04
0.43 5.0000E+01 1.43905E-04
0.43 5.5000E+01 8.56094E-05
0.43 6.0000E+01 7.41557E-05
0.43 6.5000E+01 7.59864E-05
0.43 7.0000E+01 5.06387E-05
0.43 7.5000E+01 4.00527E-05
