0.40 0.9999     -0.50664 2s9s   0 
0.41 0.9999     -0.50662 2s9s   0 
0.42 0.9999     -0.50659 2s9s   0 
0.43 0.9999     -0.50656 2s9s   0 
0.44 0.9995     -0.50650 2s9s   0 
0.45 0.8925     -0.50575 2s10s   0 
0.46 0.9992     -0.50408 2s10s   0 
0.47 0.9998     -0.50384 2s10s   0 
0.48 0.9999     -0.50359 2s10s   0 
0.49 0.9999     -0.50333 2s10s   0 
0.50 0.9999     -0.50305 2s10s   0 
0.51 0.9998     -0.50274 2s10s   0 
0.52 0.9994     -0.50241 2s10s   0 
0.53 0.9943     -0.50196 2s10s   0 
0.54 0.9921     -0.49722 2s11s   0 
0.55 0.9991     -0.49647 2s11s   0 
0.56 0.9996     -0.49581 2s11s   0 
0.57 0.9997     -0.49516 2s11s   0 
0.58 0.9997     -0.49448 2s11s   0 
0.59 0.9996     -0.49377 2s11s   0 
0.60 0.9994     -0.49303 2s11s   0 
0.61 0.9981     -0.49224 2s11s   0 
0.62 0.9569     -0.49097 2s12s   0 
0.63 0.9900     -0.48260 2s12s   0 
0.64 0.9983     -0.48127 2s12s   0 
0.65 0.9992     -0.48005 2s12s   0 
