0.40 2.5600E+01 2.57424E-03
0.40 2.6600E+01 2.75915E-03
0.40 2.7600E+01 2.88901E-03
0.40 2.8600E+01 2.84619E-03
0.40 2.9600E+01 2.87998E-03
0.40 3.0600E+01 2.87231E-03
0.40 3.1600E+01 2.78589E-03
0.40 3.2600E+01 2.68106E-03
0.40 3.3600E+01 2.59825E-03
0.40 3.4600E+01 2.50509E-03
0.40 4.0000E+01 1.93346E-03
0.40 4.5000E+01 1.53634E-03
0.40 5.0000E+01 1.26957E-03
0.40 5.5000E+01 1.00190E-03
0.40 6.0000E+01 8.21520E-04
0.40 6.5000E+01 6.71853E-04
0.40 7.0000E+01 5.32299E-04
0.40 7.5000E+01 4.72028E-04
0.40 8.0000E+01 3.87687E-04
0.40 8.5000E+01 3.41920E-04
0.40 1.0000E+02 2.22037E-04
0.40 1.1000E+02 1.63561E-04
0.40 1.2000E+02 1.33264E-04
0.40 1.3000E+02 1.03579E-04
0.40 1.4000E+02 8.39836E-05
0.40 1.5000E+02 7.03258E-05
0.40 1.6000E+02 5.76636E-05
0.40 1.7000E+02 4.70880E-05
0.40 1.8000E+02 4.00445E-05
0.40 1.9000E+02 3.46872E-05
0.40 2.1000E+02 2.52416E-05
0.40 2.3000E+02 1.88422E-05
0.40 2.5000E+02 1.47311E-05
0.40 2.7000E+02 1.16438E-05
0.40 2.9000E+02 9.15830E-06
0.40 3.1000E+02 7.27610E-06
0.40 3.3000E+02 5.90824E-06
0.40 3.5000E+02 4.91334E-06
0.40 3.7000E+02 4.12340E-06
0.40 3.9000E+02 3.51669E-06
0.40 4.3000E+02 2.53262E-06
0.40 4.7000E+02 1.83809E-06
0.40 5.1000E+02 1.35105E-06 


0.41 2.5600E+01 2.53924E-03
0.41 2.6600E+01 2.80886E-03
0.41 2.7600E+01 2.85754E-03
0.41 2.8600E+01 2.94753E-03
0.41 2.9600E+01 2.86231E-03
0.41 3.0600E+01 2.85316E-03
0.41 3.1600E+01 2.70378E-03
0.41 3.2600E+01 2.69360E-03
0.41 3.3600E+01 2.55961E-03
0.41 3.4600E+01 2.43654E-03
0.41 4.0000E+01 2.01429E-03
0.41 4.5000E+01 1.59141E-03
0.41 5.0000E+01 1.23629E-03
0.41 5.5000E+01 1.01578E-03
0.41 6.0000E+01 7.88642E-04
0.41 6.5000E+01 6.59226E-04
0.41 7.0000E+01 5.58562E-04
0.41 7.5000E+01 4.67856E-04
0.41 8.0000E+01 3.91048E-04
0.41 8.5000E+01 3.34391E-04
0.41 1.0000E+02 2.15175E-04
0.41 1.1000E+02 1.67328E-04
0.41 1.2000E+02 1.32805E-04
0.41 1.3000E+02 1.05311E-04
0.41 1.4000E+02 8.33414E-05
0.41 1.5000E+02 6.93711E-05
0.41 1.6000E+02 5.81288E-05
0.41 1.7000E+02 4.78086E-05
0.41 1.8000E+02 3.96817E-05
0.41 1.9000E+02 3.38110E-05
0.41 2.1000E+02 2.58609E-05
0.41 2.3000E+02 1.80342E-05
0.41 2.5000E+02 1.47245E-05
0.41 2.7000E+02 1.18894E-05
0.41 2.9000E+02 9.25190E-06
0.41 3.1000E+02 7.35109E-06
0.41 3.3000E+02 5.92548E-06
0.41 3.5000E+02 4.87601E-06
0.41 3.7000E+02 4.09255E-06
0.41 3.9000E+02 3.47433E-06
0.41 4.3000E+02 2.54032E-06
0.41 4.7000E+02 1.86009E-06
0.41 5.1000E+02 1.37505E-06 


0.42 2.5600E+01 2.52949E-03
0.42 2.6600E+01 2.72734E-03
0.42 2.7600E+01 2.91574E-03
0.42 2.8600E+01 2.87286E-03
0.42 2.9600E+01 2.89760E-03
0.42 3.0600E+01 2.83283E-03
0.42 3.1600E+01 2.77569E-03
0.42 3.2600E+01 2.72947E-03
0.42 3.3600E+01 2.59052E-03
0.42 3.4600E+01 2.50927E-03
0.42 4.0000E+01 1.91554E-03
0.42 4.5000E+01 1.53941E-03
0.42 5.0000E+01 1.24375E-03
0.42 5.5000E+01 9.83213E-04
0.42 6.0000E+01 7.81990E-04
0.42 6.5000E+01 6.70982E-04
0.42 7.0000E+01 5.57942E-04
0.42 7.5000E+01 4.59045E-04
0.42 8.0000E+01 3.97342E-04
0.42 8.5000E+01 3.31957E-04
0.42 1.0000E+02 2.14896E-04
0.42 1.1000E+02 1.71638E-04
0.42 1.2000E+02 1.27290E-04
0.42 1.3000E+02 1.06692E-04
0.42 1.4000E+02 8.44425E-05
0.42 1.5000E+02 6.82430E-05
0.42 1.6000E+02 5.77973E-05
0.42 1.7000E+02 4.83961E-05
0.42 1.8000E+02 4.01955E-05
0.42 1.9000E+02 3.37301E-05
0.42 2.1000E+02 2.54808E-05
0.42 2.3000E+02 1.93625E-05
0.42 2.5000E+02 1.42631E-05
0.42 2.7000E+02 1.14825E-05
0.42 2.9000E+02 9.26671E-06
0.42 3.1000E+02 7.42845E-06
0.42 3.3000E+02 5.97953E-06
0.42 3.5000E+02 4.87210E-06
0.42 3.7000E+02 4.06465E-06
0.42 3.9000E+02 3.44340E-06
0.42 4.3000E+02 2.52821E-06
0.42 4.7000E+02 1.87580E-06
0.42 5.1000E+02 1.39711E-06 


0.43 2.5600E+01 2.53803E-03
0.43 2.6600E+01 2.74679E-03
0.43 2.7600E+01 2.87759E-03
0.43 2.8600E+01 2.90869E-03
0.43 2.9600E+01 2.84244E-03
0.43 3.0600E+01 2.86553E-03
0.43 3.1600E+01 2.73433E-03
0.43 3.2600E+01 2.65801E-03
0.43 3.3600E+01 2.56372E-03
0.43 3.4600E+01 2.48764E-03
0.43 4.0000E+01 2.00222E-03
0.43 4.5000E+01 1.55560E-03
0.43 5.0000E+01 1.25663E-03
0.43 5.5000E+01 1.02081E-03
