0.40 1.0000     -1.97448 1s17s   1 
0.41 1.0000     -1.97243 1s17s   1 
0.42 1.0000     -1.97031 1s17s   1 
0.43 1.0000     -1.96811 1s17s   1 
0.44 1.0000     -1.96584 1s17s   1 
0.45 1.0000     -1.96348 1s17s   1 
0.46 1.0000     -1.96106 1s17s   1 
0.47 1.0000     -1.95855 1s17s   1 
0.48 1.0000     -1.95596 1s17s   1 
0.49 1.0000     -1.95330 1s17s   1 
0.50 1.0000     -1.95056 1s17s   1 
0.51 1.0000     -1.94774 1s17s   1 
0.52 1.0000     -1.94485 1s17s   1 
0.53 1.0000     -1.94187 1s17s   1 
0.54 1.0000     -1.93882 1s17s   1 
0.55 1.0000     -1.93569 1s17s   1 
0.56 1.0000     -1.93248 1s17s   1 
0.57 1.0000     -1.92919 1s17s   1 
0.58 1.0000     -1.92583 1s17s   1 
0.59 1.0000     -1.92238 1s17s   1 
0.60 1.0000     -1.91886 1s17s   1 
0.61 1.0000     -1.91525 1s17s   1 
0.62 1.0000     -1.91157 1s17s   1 
0.63 1.0000     -1.90781 1s17s   1 
0.64 1.0000     -1.90397 1s17s   1 
0.65 1.0000     -1.90005 1s17s   1 
